,zipcode,Foreign,Uninsured,vehicle,foodStamp,poverty,urban,TeenBirthRate,PrematureBirth,LowBirthWeight
1428,13630,1.5513897866839044,24.8868778280543,6.5546218487394965,33.484162895927604,26.3,0,16.9,13.5,4.4
1429,13633,3.293413173652695,12.275449101796406,0.0,33.23353293413174,9.3,0,,0.0,0.0
1430,13634,1.1550802139037433,6.3957219251336905,0.6856023506366308,34.07486631016043,14.9,1,13.9,13.7,6.4
1432,13635,4.4239631336405525,6.082949308755762,0.0,39.815668202764975,17.0,0,43.5,21.1,7.9
1433,13637,0.6417602567041026,5.798762319504927,3.7037037037037033,42.69997707999083,7.4,1,36.0,9.3,5.2
1435,13638,0.0,6.312292358803988,0.0,40.863787375415285,3.3,1,,4.3,4.3
1437,13642,1.7234428542632532,8.58697843176779,7.5927523727351165,35.84962709131224,24.1,1,40.8,8.9,4.8
1439,13646,0.9492364836978952,11.349566652909616,3.3448673587081887,40.94098225340487,25.3,0,35.1,12.9,10.0
1440,13648,1.1057054400707649,9.55329500221141,3.4271725826193387,39.141972578505076,18.0,0,16.1,11.3,6.3
1441,13650,0.18610421836228289,6.575682382133994,1.2802275960170697,41.99751861042184,10.0,0,13.3,5.0,2.5
1442,13652,0.7843137254901961,6.162464985994397,3.156565656565657,39.607843137254896,13.8,0,33.3,9.0,2.9
1443,13654,0.4617414248021108,31.596306068601578,16.522574447646495,28.95778364116095,35.9,0,7.4,13.0,7.1
1444,13655,4.141149023038787,30.35870516185477,1.454898157129001,41.032370953630796,21.8,0,16.8,8.6,7.0
1445,13656,0.5985915492957746,20.739436619718308,7.783018867924527,32.429577464788736,13.6,0,45.8,3.9,2.5
1446,13658,1.6378100140383716,9.59288722508189,0.2890173410404624,40.33692091717361,7.5,0,26.7,9.5,6.4
1447,13659,0.0,10.056925996204932,0.0,37.57115749525617,25.3,0,,15.8,10.5
1448,13660,0.7860752386299831,8.75912408759124,6.03932584269663,37.17012914093206,25.1,0,16.9,9.5,8.1
1449,13661,1.2517385257301807,13.282336578581365,1.7713365539452497,37.83031988873435,8.6,0,0.0,14.0,9.6
1450,13662,2.7486831749106986,7.380274868317491,6.291691934505762,43.50669007689048,20.8,1,35.5,9.9,6.3
1452,13665,0.0,14.074914869466514,2.3255813953488373,34.960272417707145,14.6,0,,12.8,5.1
1453,13666,0.0,13.270142180094789,10.389610389610391,43.127962085308056,30.3,0,,13.3,6.7
1454,13667,0.6942148760330579,3.338842975206612,1.6600790513833994,39.933884297520656,15.9,0,31.9,12.4,9.1
1455,13668,0.8933717579250721,7.319884726224783,2.0484171322160147,44.063400576368885,14.8,0,15.6,9.3,6.2
1456,13669,2.1238278581630747,8.07302987021052,5.52648790058862,37.76935974663107,19.8,1,29.4,11.5,8.2
1458,13672,0.0,4.0,8.120649651972156,37.22222222222222,12.4,0,,11.1,11.1
1459,13673,0.8302583025830259,8.948339483394834,1.0718113612004287,40.17527675276753,11.6,0,35.7,7.5,5.2
1460,13676,4.243845252051583,5.152403282532238,5.445359281437127,30.627198124267288,19.0,1,3.1,5.8,5.8
1462,13679,0.0,13.052310817673945,0.0,38.496698831894356,10.4,0,31.7,8.2,6.6
1463,13680,0.9523809523809524,23.12925170068027,15.555555555555555,34.21768707482993,22.1,0,13.6,16.4,4.5
1464,13681,0.13605442176870747,5.7142857142857135,5.7142857142857135,36.87074829931972,13.4,0,43.9,10.8,9.3
1465,13682,0.5112474437627812,7.05521472392638,0.0,33.12883435582822,2.8,0,10.1,11.1,5.6
1466,13684,0.0,6.397306397306397,1.2526096033402925,38.55218855218856,10.5,0,27.8,6.3,0.0
1467,13685,1.8703784254023488,5.132666376685517,1.2257405515832482,43.758155719878204,10.0,0,5.1,7.4,4.9
1468,13690,0.4048582995951417,4.183535762483131,0.0,44.534412955465584,17.0,0,,0.0,4.8
1469,13691,1.3884185573992547,4.60548594649509,1.1602610587382158,38.266169996613606,10.3,0,28.2,9.3,6.6
1470,13693,0.0,3.9138943248532287,0.0,38.74755381604697,6.7,0,,13.3,13.3
1471,13694,0.6263048016701461,8.83785664578984,3.947368421052632,44.46764091858037,9.6,0,0.0,6.5,2.2
1472,13697,0.3868471953578337,7.0116054158607355,0.6180469715698393,39.70019342359768,11.8,0,24.2,6.4,5.1
1473,13730,0.3215434083601286,10.325116112897463,0.5159071367153912,43.05108967488388,10.5,0,17.4,4.1,2.7
1474,13731,2.1484375,6.640625,0.0,42.578125,15.3,0,,5.9,5.9
1475,13732,0.267107606207072,2.7982701602645643,1.809473124002129,37.40778427880947,3.9,1,11.9,8.3,9.6
1477,13733,1.963960315853412,13.383275966794898,1.452784503631961,40.0283458189917,9.8,1,30.5,4.1,2.0
1479,13734,0.046728971962616835,6.355140186915888,6.117647058823531,38.22429906542056,17.1,0,36.1,6.2,3.0
1480,13736,0.19398642095053348,5.092143549951503,0.7547169811320755,38.021338506304566,14.4,0,57.6,13.9,15.3
1481,13739,0.8474576271186439,4.600484261501211,3.740648379052369,42.25181598062953,7.7,0,32.3,14.8,11.1
1482,13743,0.02669514148424986,3.7640149492792316,0.5973715651135006,38.33422317138282,7.8,0,23.3,10.1,7.1
1483,13744,0.0851063829787234,6.808510638297872,3.333333333333333,42.723404255319146,14.7,1,11.1,15.4,15.4
1485,13746,0.4529441368897836,2.214393558127831,3.037383177570093,41.06693507800704,11.3,0,11.6,10.6,9.0
1486,13748,0.0,11.357048748353096,0.0,35.599472990777336,14.3,1,19.3,8.2,6.1
1488,13750,3.214285714285714,4.761904761904762,0.9174311926605504,43.33333333333334,20.4,0,,15.1,9.4
1489,13751,0.0,24.550898203592812,15.151515151515152,38.323353293413184,6.0,0,,9.1,0.0
1490,13752,0.3708281829419036,8.899876390605685,0.0,41.40914709517924,18.4,0,,0.0,0.0
1491,13753,1.322136859031624,5.16348043594783,3.496868475991649,28.961943898517067,12.9,1,3.6,6.8,4.2
1493,13754,1.4683847767455798,10.758166017380884,3.87045813586098,42.64309259814205,14.1,0,26.8,11.1,4.4
1494,13755,0.99009900990099,7.755775577557754,1.8771331058020482,45.46204620462046,22.5,0,9.8,11.1,7.4
1495,13757,1.9891500904159127,9.041591320072333,3.1088082901554404,41.8625678119349,11.1,0,20.8,13.9,5.6
1496,13760,1.8050541516245489,5.649819494584838,5.0258541535785035,42.90613718411552,11.5,1,20.5,9.6,7.6
1498,13775,1.2915129151291511,8.671586715867159,1.4771048744460855,38.99138991389914,5.2,0,8.1,12.5,4.2
1499,13776,3.7946428571428568,4.464285714285714,7.317073170731707,42.857142857142854,22.3,0,,0.0,23.1
1500,13777,0.0,6.422018348623854,0.0,41.74311926605505,17.0,0,,10.0,3.3
1501,13778,0.8774890313871078,5.011812352345596,1.6002723867892408,39.33513331083361,13.6,0,17.3,14.3,8.2
1502,13780,2.0930232558139537,3.6046511627906983,0.0,49.88372093023256,14.3,0,,4.3,4.3
1503,13782,0.4366812227074235,5.676855895196508,3.7542662116040963,41.04803493449782,16.1,0,,20.8,16.7
1504,13783,3.037869330004161,8.3645443196005,6.3265306122448965,42.23886808156471,13.3,0,11.9,14.3,11.9
1505,13787,0.0542740841248304,9.308005427408412,6.4821558630735625,38.7516960651289,20.0,0,30.3,5.9,4.9
1506,13788,1.0848126232741615,7.2978303747534525,2.2522522522522523,39.34911242603551,16.7,0,,8.1,5.4
1507,13790,4.297438172341134,6.005323278252192,8.179908562955639,43.16291449484307,16.6,1,31.8,8.8,5.8
1509,13795,0.8656799776598716,8.237922368053615,0.0,40.01675509634181,14.7,1,10.7,9.9,9.8
1511,13796,5.1510989010989015,8.585164835164836,1.1764705882352942,40.65934065934066,13.4,0,0.0,4.7,2.3
1512,13797,0.0,6.129753914988815,1.8454440599769317,37.091722595078295,13.5,0,23.0,12.9,7.5
1513,13801,0.6721433905899925,5.37714712471994,1.7647058823529411,43.614637789395076,24.1,0,27.8,7.0,11.6
1514,13802,0.0,6.020066889632108,0.0,30.267558528428093,0.0,0,,0.0,7.7
1515,13803,0.302185030218503,13.296141329614134,5.402843601895735,34.565318456531855,10.2,0,29.5,17.1,6.0
1516,13804,2.0761245674740483,7.612456747404845,0.0,33.39100346020761,7.5,0,,0.0,0.0
1517,13807,2.4509803921568634,8.006535947712418,0.3521126760563381,42.647058823529406,10.7,0,0.0,15.0,7.5
1518,13808,0.8474576271186439,3.129074315514994,2.118003025718608,40.54758800521513,7.3,0,6.0,17.4,13.0
1519,13809,0.0,5.689900426742533,1.038062283737024,36.652441915599816,20.2,0,13.1,12.5,10.2
1520,13810,1.1811023622047243,7.283464566929133,0.0,45.964566929133866,14.1,0,8.5,4.8,9.5
1521,13811,0.04426737494466578,7.4590526781761834,1.4226709499770536,38.84462151394422,8.6,0,23.4,16.4,11.7
1522,13812,0.3188521323236349,6.3371861299322445,0.3891050583657588,36.787564766839374,9.8,0,29.5,2.9,2.9
1523,13813,0.4754358161648178,11.727416798732172,0.0,39.46117274167987,35.3,0,,3.7,11.1
1524,13815,0.9818506396905684,4.15055043141922,4.1998936735778845,38.82772984230885,18.2,1,28.5,12.5,8.3
1526,13820,1.6799891613602491,7.189631034638486,6.643910764354504,33.513977329178516,24.0,1,3.3,9.4,5.9
1528,13825,1.4929742388758782,8.10889929742389,2.28281547241598,42.59367681498829,9.3,1,13.3,13.3,6.2
1530,13827,0.27212078651685395,7.119030898876405,4.887010839610508,42.30161516853933,13.4,1,17.9,9.7,7.4
1532,13830,1.1319281811085091,4.898516783762687,3.2398452611218573,40.04683840749414,11.7,0,31.8,5.0,2.1
1533,13832,0.0,12.223858615611194,0.0,34.167893961708394,37.7,0,,17.6,14.7
1534,13833,0.4917629702483402,8.851733464470126,1.0607521697203472,42.46373248094418,17.3,1,9.5,4.7,2.8
1536,13835,0.0,8.249027237354085,0.3466204506065857,39.61089494163424,15.8,0,39.7,12.3,5.3
1537,13838,2.6627218934911245,7.142857142857142,9.578544061302683,41.03972950126796,17.6,1,29.2,8.9,8.3
1539,13839,1.0101010101010102,2.727272727272727,8.35214446952596,48.88888888888889,10.4,0,32.5,9.5,7.1
1540,13841,0.7961783439490446,7.165605095541401,0.0,37.89808917197453,29.0,0,,18.8,6.3
1541,13842,1.6051364365971106,5.457463884430177,0.0,27.608346709470304,17.0,0,,16.7,16.7
1542,13843,0.0,7.246376811594202,0.0,39.33033483258371,17.1,0,14.5,7.4,5.6
1543,13844,0.0,8.709677419354838,2.4258760107816717,33.97849462365591,20.7,0,,12.0,4.0
1544,13849,0.5292405398253507,5.213019317279704,1.625,43.82111669753903,10.2,1,14.3,9.7,8.1
1546,13850,4.889865865147369,2.3103494683953163,1.9980411361410384,39.63931631600197,11.0,1,2.1,9.7,7.0
1548,13856,1.2144455097475229,10.3867050175775,9.335507541785567,43.24065196548417,24.1,1,18.9,8.5,6.2
1550,13861,0.0,7.670454545454546,0.0,36.93181818181818,13.4,1,,6.3,0.0
1552,13862,0.7104795737122558,2.952930728241563,1.30718954248366,36.190053285968034,7.5,0,25.1,6.3,8.2
1553,13863,0.2600780234070221,5.461638491547466,1.8018018018018016,31.59947984395319,12.3,0,,16.7,8.3
1554,13864,0.0,12.127045235803655,3.5573122529644268,46.29451395572665,4.0,0,32.3,0.0,0.0
1555,13865,0.3392020675173639,6.3156194475852026,0.0,38.37829106767889,6.8,1,28.2,10.4,6.6
1557,13901,1.4091858037578289,5.542797494780793,4.417003087152695,42.07202505219207,24.1,1,25.1,10.8,7.2
1559,13903,3.0719929277860656,4.486435714680368,4.326923076923077,41.8641913917896,19.9,1,26.9,10.3,6.6
1561,13904,2.262258163578667,5.5686354795782576,4.773806548362909,38.71430033780325,20.9,1,24.2,8.7,9.4
1563,13905,4.7898584650844525,7.750207080347176,11.293211535017017,40.66337739042749,29.7,1,36.1,13.6,10.7
1565,14001,2.175044229368301,6.878967634509313,2.728184553660983,40.368404620668116,4.7,1,7.9,12.3,7.4
1567,14004,0.6228261748766479,3.308258513305832,3.3082706766917283,33.770120520909174,6.4,1,8.1,12.0,8.6
1569,14005,0.32171581769437,4.18230563002681,0.1083423618634886,36.89008042895443,8.2,1,5.2,0.0,7.7
1571,14006,0.4477915733767555,8.569102381437004,0.4445385266723117,42.540199470791784,9.0,1,15.9,13.4,11.8
1573,14008,0.7586206896551724,2.689655172413793,0.0,38.48275862068965,12.5,0,5.6,2.9,0.0
1574,14009,0.5774962742175858,4.0983606557377055,1.56062424969988,42.71609538002981,15.1,1,17.9,9.6,2.4
1576,14011,2.0793183892889746,3.134192108733137,3.0077619663648125,25.580687696520943,7.2,1,15.2,12.6,7.1
1578,14012,1.9567876070118224,8.479412963717897,0.40444893832153694,34.85527924989809,9.7,0,13.6,10.4,6.0
1579,14013,0.4018369690011481,9.414466130884042,0.9615384615384616,43.28358208955223,12.4,0,36.5,14.3,10.0
1580,14020,0.7436743674367436,7.084708470847085,5.167791439400943,41.97139713971397,16.2,1,21.5,9.3,5.6
1582,14024,0.2824858757062147,8.47457627118644,2.567237163814181,37.79661016949152,13.1,0,19.3,5.8,5.6
1583,14025,0.5068790731354091,0.724112961622013,0.0,43.77262853005069,3.5,1,6.3,4.6,4.6
1585,14026,0.0,3.5114503816793894,0.0,45.648854961832065,5.6,1,,4.0,0.0
1586,14028,0.7060333761232349,8.793324775353017,3.8461538461538463,40.88575096277279,15.7,1,5.1,8.5,10.6
1588,14030,0.0,7.03547805171377,1.1780104712041886,38.78532772098617,11.4,1,5.8,12.5,10.4
1590,14031,1.7876651107359225,4.042109444830668,1.1882028431996603,38.91151057701857,6.0,1,1.0,6.0,5.5
1592,14032,2.0642481983632592,2.210822034933431,1.7453294001966566,34.84792964455845,3.4,1,0.0,9.0,6.7
1594,14033,1.1246943765281174,5.8679706601467005,2.629346904156064,41.36919315403423,4.4,0,4.7,2.2,2.2
1595,14034,2.637808589786946,1.3527223537368955,0.0,27.29117348664187,11.7,1,39.2,10.6,7.6
1597,14036,0.3142183817753339,3.888452474469757,0.14749262536873156,39.45404556166536,12.6,0,5.9,9.2,5.0
1598,14037,0.0,5.263157894736842,0.0,42.76315789473684,10.1,0,0.0,4.3,0.0
1599,14040,0.6140765233821445,5.101558809636278,0.0,38.97024090694378,9.9,0,18.8,15.2,8.7
1600,14042,0.0505050505050505,8.131313131313131,4.4049967126890195,40.12626262626263,16.1,0,18.1,12.9,10.1
1601,14043,1.583069488418597,4.3992667888685215,2.9100529100529107,44.921679720046654,8.3,1,7.9,12.1,5.7
1602,14047,1.2519561815336464,8.075117370892018,0.7090012330456227,39.23317683881064,11.2,1,6.5,8.1,2.7
1604,14048,2.383441354798244,5.010802146491045,6.570347437220503,42.10049480800056,25.8,1,66.5,14.5,9.3
1606,14051,3.5359061070220807,1.9544459916451165,2.055634134842056,37.63676148796499,2.8,1,1.4,9.8,6.4
1608,14052,0.41152263374485604,3.2619220527717263,2.2380230796130087,40.093197772936335,7.5,1,2.8,8.7,4.5
1610,14054,1.0093167701863357,6.987577639751552,1.2658227848101269,43.866459627329185,4.4,0,0.0,6.4,4.3
1611,14055,0.32552083333333337,1.3020833333333337,1.1180124223602486,39.12760416666667,4.5,0,14.2,14.3,3.6
1612,14057,0.7726269315673292,4.525386313465784,3.4407559970923187,39.30586215354428,4.8,1,5.9,5.6,3.4
1614,14058,3.0451866404715133,6.139489194499017,1.2548262548262548,38.113948919449896,4.5,0,3.7,8.6,5.2
1615,14059,0.8823237830871418,5.20471894517696,3.129074315514994,40.170516506394364,3.0,1,1.1,8.1,5.2
1618,14060,0.0,6.876790830945558,0.0,46.99140401146133,2.3,0,,23.5,17.6
1619,14062,0.8135372600065083,5.369345916042955,1.4554794520547945,40.09111617312072,15.1,0,12.7,16.3,8.8
1620,14063,2.1323428256981702,3.714403631861329,1.5279823269513992,34.495804099601045,19.8,1,4.1,13.9,8.9
1622,14065,0.0,7.884057971014492,4.341736694677871,39.594202898550726,14.0,1,27.3,11.4,8.8
1624,14066,0.18165304268846505,5.4495912806539515,7.509157509157508,42.68846503178928,8.6,0,11.5,7.1,2.4
1625,14067,0.9488666315234582,2.1437357230715164,0.8550330353672756,36.794939377965214,8.0,1,11.7,5.8,6.7
1627,14068,5.5734490967651595,1.4703822993978437,2.3171135385633894,39.182187368715866,8.3,1,2.5,6.9,7.6
1629,14069,1.66270783847981,0.7125890736342043,0.0,43.94299287410928,1.5,0,,6.7,0.0
1630,14070,2.8634361233480177,7.536186280679673,2.5959978366684693,32.25298930144745,18.0,1,27.9,12.1,9.3
1632,14072,2.888835302628406,4.620207378828068,1.0648412245674084,37.988907644080065,7.7,1,6.5,11.5,6.7
1634,14075,0.7005010205975134,3.6300797921692336,1.8459817266455345,41.14167749118575,6.4,1,7.6,9.6,7.0
1636,14080,0.0,3.6243822075782535,2.0380434782608696,41.91574488114851,8.8,0,7.2,6.7,3.8
1637,14081,0.12682308180088775,12.016487000634115,4.230769230769232,40.39315155358275,14.8,1,19.1,14.7,7.4
1639,14082,0.0,0.0,4.411764705882354,45.560747663551396,2.1,0,,4.5,9.1
1640,14085,1.3820470717022442,2.257799671592775,0.9020960466967366,34.715380405035575,3.3,1,3.9,6.8,7.2
1642,14086,1.0220532319391635,2.795437262357414,0.929368029739777,38.30570342205323,4.0,1,3.4,9.1,6.3
1644,14091,0.9825327510917032,9.497816593886462,4.545454545454546,38.75545851528384,11.5,0,37.0,14.3,2.0
1645,14092,3.1932625668918324,4.693394157382227,1.8115942028985508,41.97736643565225,7.2,1,3.8,8.7,5.5
1647,14094,1.0694862826759397,5.638558114145927,3.220231822971549,41.002365404443715,11.6,1,20.8,12.4,7.5
1650,14098,1.808066759388039,12.204450625869265,8.463726884779518,38.90820584144645,13.6,0,42.5,13.5,12.3
1651,14101,1.3755158184319118,1.6506189821182942,0.3355704697986577,32.41632278771206,11.9,0,19.2,18.6,20.9
1652,14102,1.2403100775193798,3.5658914728682167,0.0,34.65116279069768,0.0,0,0.0,21.7,8.7
1653,14103,1.52815772096972,6.376756909725497,3.759067927016927,41.430053768512394,12.3,1,32.2,7.4,6.5
1655,14105,0.4415524052986289,5.3451080641412965,1.4619883040935668,39.019288868231456,8.5,1,12.7,11.5,4.6
1657,14108,0.6254343293954135,7.244614315496872,1.2949039264828737,37.45656706045865,7.6,1,6.5,10.2,9.4
1659,14111,1.872659176029963,8.453718566078116,1.1390887290167866,36.59711075441413,6.4,0,12.0,13.9,5.2
1660,14113,3.214285714285714,14.464285714285715,4.38871473354232,46.78571428571429,7.1,0,,0.0,0.0
1661,14120,1.172432239657632,4.263997860199715,2.1652574598487897,41.66146576319544,7.9,1,14.3,11.9,9.0
1663,14125,0.526592943654555,7.187993680884676,1.1247991430101767,38.36229594523433,10.8,0,11.7,14.5,8.9
1664,14127,1.0792072732029565,1.687487736280986,0.7842112142203634,39.021518738962655,2.7,1,1.4,12.1,8.7
1666,14129,2.599090318388564,10.00649772579597,0.5607476635514018,37.94671864847303,18.1,0,41.7,6.5,0.0
1667,14131,1.858045336306206,6.057227796358231,3.0085959885386817,39.39056112969156,11.7,0,16.5,16.3,9.6
1668,14132,1.7663263652568466,9.107113919948144,1.8697614442295287,38.79436071949441,6.1,1,17.9,8.6,5.0
1670,14136,0.9113825867752569,8.629047896063604,4.164800716524853,39.131277874733364,14.2,1,13.7,8.0,6.3
1672,14138,0.0,14.265799256505575,8.25082508250825,36.524163568773226,15.9,0,34.6,9.9,8.9
1673,14139,1.8204385601985933,2.9788994621431537,0.0,40.25651634257344,4.9,0,4.5,9.7,4.7
1674,14141,0.8485991379310345,4.014008620689657,0.549282880683552,42.214439655172406,8.7,1,15.3,6.6,8.1
1676,14143,0.2483443708609272,5.049668874172187,0.0,41.804635761589395,12.2,0,,7.9,2.6
1677,14145,0.0,3.2683486238532113,0.0,40.424311926605505,5.1,0,0.0,2.7,2.7
1678,14150,1.9832096362087843,3.270470860201971,3.143475126171593,45.46538508334347,9.4,1,18.2,11.1,6.8
1680,14167,0.511654349061967,5.230244457077885,1.0192525481313703,42.06935758953952,7.9,0,7.4,12.2,2.4
1681,14170,0.9792843691148776,7.608286252354048,0.6512301013024602,39.88700564971752,7.9,1,13.0,7.8,7.8
1683,14171,1.2171372930866602,4.673807205452776,0.0,41.139240506329116,13.1,0,21.5,18.0,16.0
1684,14172,0.4668222740913638,3.0010003334444817,2.100525131282821,42.44748249416472,6.6,1,15.6,15.4,5.1
1686,14174,2.4759793052475985,4.637841832963784,1.3076923076923077,41.48189209164817,6.3,1,2.0,14.4,5.2
1688,14201,4.278029203313125,6.779950473913416,24.57448842991011,48.672188540688246,40.1,1,62.0,16.8,10.1
1690,14202,4.738227551915765,2.33986545773618,7.6454668470906615,47.382275519157645,16.3,1,57.7,12.4,7.1
1692,14203,3.26508024349751,5.035971223021583,11.494252873563216,56.55783065855008,36.2,1,38.8,18.0,13.1
1694,14204,1.2432370208357315,7.056521238632438,20.361830436324933,47.09335789110165,33.4,1,48.1,17.7,13.6
1695,14206,1.0416666666666663,6.908411949685536,9.604452865940312,42.93926886792453,23.5,1,42.3,12.7,10.6
1696,14207,10.422101526750204,8.446307146217338,17.319928735047085,40.28567762904674,42.0,1,66.6,13.7,9.0
1698,14208,2.9268716345318744,6.027444849748132,15.602189781021895,38.075386486017024,36.3,1,27.9,13.9,12.0
1699,14209,4.731574158325751,6.083452489275965,9.5088161209068,50.72143507084362,26.9,1,38.9,13.0,11.8
1700,14210,1.4465540023645596,8.025592878503375,11.111111111111109,41.58147298143125,24.5,1,40.6,12.3,9.6
1701,14211,3.0476450015896805,7.603215696961438,23.10054746962211,40.73670345642004,39.1,1,66.6,16.5,12.5
1702,14212,7.039864291772688,7.049288474224862,18.277822908204712,43.831872585053254,38.7,1,66.7,15.6,12.1
1703,14213,21.110561464259213,6.970896199192017,17.461422438798007,36.38799571275457,44.5,1,42.4,15.7,9.7
1705,14214,6.476620381728081,7.232226092929689,12.14561124971649,38.535891271282075,32.3,1,14.8,17.6,11.6
1706,14215,2.144051903289573,7.390136347508744,16.485107556536132,41.26919762785747,29.7,1,57.9,14.7,11.9
1707,14216,2.426593297550854,7.604528438049704,7.072501211044727,47.23287176942853,12.7,1,21.1,13.4,10.4
1708,14217,1.2754766600920449,3.4231865001095767,4.05337361530715,46.35108481262327,7.8,1,13.4,8.4,5.8
1709,14218,3.6431895093062607,7.238790186125213,8.832298136645964,42.41751269035533,23.4,1,34.9,11.9,9.9
1711,14219,1.8259281801582472,5.834275280410398,3.0153321976149914,44.717850621685066,14.2,1,17.5,10.9,6.6
1713,14220,1.7445715232885797,4.342781369136416,4.310562137635493,40.87518647439085,16.6,1,26.0,10.6,6.5
1714,14221,4.0437338607768805,2.331373734043917,2.6316784512421068,42.28339102247129,5.7,1,2.1,7.8,5.6
1716,14222,3.922932461570564,4.854976698894066,7.366387636831938,45.40585657647632,15.2,1,4.1,10.9,6.4
1717,14223,2.1115486132144867,3.2841504045692527,1.6766366163956528,43.12232270347454,6.6,1,11.9,12.0,7.0
1718,14224,0.484505656665027,3.2980816527299552,2.534686473501005,43.25381210034433,6.4,1,7.4,10.5,6.9
1719,14225,1.328404411985694,6.7111471763892645,3.135700126148856,45.29798936074295,11.1,1,24.3,12.8,8.0
1720,14226,6.884476779764737,2.9917726252804786,2.0249221183800623,42.187393758074386,11.8,1,6.3,9.9,7.7
1721,14227,3.3014079533918874,4.197378293684071,3.042560675342948,47.21719556869842,8.6,1,8.9,10.9,7.4
1722,14228,12.3902846793294,4.309664236288487,3.3844316145729643,41.44801003111503,20.8,1,3.9,9.0,6.1
1724,14301,2.128829536527886,6.229379418695995,15.143246930422919,43.51924587588374,39.7,1,68.3,18.3,10.7
1725,14303,4.58001768346596,8.788682581786029,11.457825450999513,45.817860300618925,32.6,1,59.5,17.4,9.3
1727,14304,1.5199428746302153,5.90295487775851,3.229469799134076,43.37107688122683,9.7,1,18.7,15.3,8.9
1729,14305,1.5525716340966311,4.795588058985733,8.033240997229916,39.779402949286656,31.6,1,39.0,17.4,13.0
1731,14411,3.3971159179145864,7.231003882418193,4.364487971045348,34.60898502495841,20.4,1,33.7,9.1,6.9
1733,14414,1.8450184501845015,5.024127164348567,6.983962752198655,41.768379222253756,9.2,1,13.1,10.3,4.3
1735,14416,0.6197183098591549,4.901408450704227,1.3157894736842104,41.098591549295776,9.6,1,9.7,12.2,4.4
1737,14418,0.8961911874533234,11.053024645257654,3.3950617283950617,38.76026885735623,8.7,0,13.6,4.0,8.0
1738,14420,3.2603991344073093,4.905025246453475,5.85201793721973,34.166867035345035,15.7,1,4.3,6.9,4.3
1740,14422,0.6162695152013147,5.382087099424815,1.179245283018868,37.51027115858669,10.6,0,11.1,15.1,9.6
1741,14423,2.2009966777408643,2.117940199335548,0.5865102639296188,38.828903654485046,7.9,0,15.6,8.2,3.3
1742,14424,1.441639224295646,5.517746066593487,2.508400406345237,42.62714965239663,11.8,1,14.2,10.1,8.0
1745,14425,3.0607082630691402,6.011804384485665,1.4949893215048464,39.544688026981454,10.3,1,13.8,7.1,3.5
1747,14427,1.2987012987012987,4.823747680890538,0.5055611729019212,40.07421150278293,10.9,1,22.6,8.8,7.5
1749,14428,1.2377185147377825,2.51371698353962,1.986909770920991,40.806431032282774,8.4,1,4.7,6.7,3.6
1752,14432,1.7155683822350487,6.269039602372936,1.2008005336891259,37.325637325637324,10.2,1,28.6,16.1,8.9
1755,14433,0.8,16.251428571428573,4.734411085450346,34.19428571428572,12.2,0,32.5,6.0,7.3
1756,14435,0.7903780068728522,3.9862542955326457,0.97911227154047,42.164948453608254,12.0,1,3.5,6.3,7.9
1758,14437,1.036224312086381,4.615116684082202,2.508960573476702,35.39707419017764,18.1,1,19.4,11.5,6.1
1760,14445,1.817498119829531,7.545750814740535,3.4335727109515264,44.24667836550514,14.8,1,6.9,7.7,5.6
1761,14450,1.534315748585856,2.6923357044014464,1.8946552308959637,40.88271709839528,6.1,1,2.7,10.4,6.4
1763,14454,3.216062544420754,2.674129353233831,3.0942334739803097,28.82906894100924,29.0,1,1.1,9.2,4.2
1766,14456,3.467882389099477,7.417272820407746,6.537470869618546,39.760270464091796,18.1,1,18.6,10.8,8.1
1768,14462,0.0,6.981132075471697,0.0,38.113207547169814,12.3,0,,5.6,11.1
1769,14464,0.172459538339082,3.3165295834438844,0.8175105485232068,37.43698593791457,9.5,1,16.8,13.8,10.7
1771,14466,1.7277486910994764,6.544502617801047,0.0,41.30890052356021,4.7,0,15.9,13.0,8.7
1772,14467,1.919866444073456,1.8085698386199225,2.2400597349262648,37.58115377480986,14.0,1,3.2,10.5,8.2
1774,14468,0.3558526985496307,2.9492640319189087,1.6221274825829262,37.16504016822128,5.2,1,7.4,10.3,6.9
1777,14469,0.35443853713549217,7.7332044465925565,1.2387736141220191,40.873207668761076,8.7,0,11.6,6.0,4.0
1778,14470,1.134046890927625,4.7400611620795114,1.8421707742096087,41.41182466870541,13.6,1,21.4,12.6,8.5
1780,14471,0.0,6.196078431372548,9.838585703305151,40.431372549019606,2.7,0,24.2,13.8,4.6
1781,14472,0.6262796579549561,2.4810309526677106,2.2098105876639145,40.05781042996507,5.7,1,2.1,7.2,5.0
1783,14476,0.4897595725734639,3.829029385574353,1.3539651837524178,37.399821905609976,14.6,0,18.0,4.8,3.2
1784,14477,0.0,5.689655172413794,0.0,37.70114942528736,9.1,0,10.3,12.8,7.7
1785,14478,10.08939974457216,3.9591315453384417,3.0812324929971986,19.85951468710089,0.0,1,0.0,9.1,4.5
1787,14480,0.0,27.227722772277232,0.0,29.20792079207921,57.5,1,,4.5,4.5
1789,14481,0.27808676307007785,3.1701890989988883,9.561752988047811,44.43826473859844,12.8,1,46.7,10.8,7.7
1791,14482,0.3020053152935491,5.991785455424014,1.4831981460023176,41.30224691954578,9.8,1,19.2,8.9,4.6
